review_id,n_aspect_mentions,n_distinct_aspects,primary_sentiment,has_negative_aspect,has_positive_aspect,is_mixed_sentiment,review_score,brand_name,product_id,hidden_complaint
3857,1,1,positive,False,True,False,5.0,Eucerin,2120246857,False
3860,2,1,positive,False,True,True,5.0,Eucerin,2120246857,False
3861,4,2,neutral,False,True,True,5.0,Eucerin,2120246857,False
3862,3,1,positive,False,True,False,5.0,Eucerin,2120246857,False
3863,5,2,neutral,False,True,True,5.0,Eucerin,2120246857,False
3864,2,2,neutral,False,False,False,5.0,Eucerin,2120246857,False
3865,2,2,positive,False,True,True,5.0,Eucerin,2120246857,False
3866,5,2,neutral,False,True,True,5.0,Eucerin,2120246857,False
3867,9,2,neutral,False,True,True,5.0,Eucerin,2120246857,False
3868,1,1,neutral,False,False,False,5.0,Eucerin,2120246857,False
3869,4,3,positive,False,True,True,5.0,Eucerin,2120246857,False
3870,2,1,neutral,False,False,False,5.0,Eucerin,2120246857,False
3871,3,1,neutral,False,False,False,5.0,Eucerin,2120246857,False
3872,3,1,neutral,False,False,False,5.0,Eucerin,2120246857,False
3873,2,2,neutral,False,False,False,5.0,Eucerin,2120246857,False
3874,1,1,negative,True,False,False,4.0,Eucerin,2583500030,True
3875,2,2,positive,False,True,False,5.0,Eucerin,2583500030,False
3876,1,1,neutral,False,False,False,5.0,Eucerin,2583500030,False
3877,1,1,positive,False,True,False,5.0,Eucerin,2583500030,False
3878,2,2,positive,False,True,True,5.0,Eucerin,2583500030,False
3879,5,3,positive,True,True,True,5.0,Eucerin,2583500030,True
3880,2,2,neutral,False,True,True,5.0,Eucerin,2583500030,False
3881,1,1,positive,False,True,False,5.0,Eucerin,2583500030,False
3882,3,2,neutral,False,True,True,5.0,Eucerin,2583500030,False
3883,2,2,positive,False,True,False,5.0,Eucerin,2583500030,False
3884,1,1,neutral,False,False,False,5.0,Eucerin,2583500030,False
3885,3,2,positive,False,True,True,5.0,Eucerin,2583500030,False
3886,2,2,positive,False,True,True,5.0,Eucerin,2583500030,False
3889,4,4,positive,False,True,True,5.0,Eucerin,2583500030,False
3890,2,1,positive,False,True,True,5.0,Eucerin,2583500030,False
3891,2,1,neutral,False,True,True,5.0,Eucerin,2583500030,False
3892,1,1,neutral,False,False,False,2.0,Eucerin,2120334610,False
3893,2,2,positive,False,True,False,5.0,Eucerin,2120334610,False
3894,2,1,neutral,False,False,False,5.0,Eucerin,2120334610,False
3895,2,2,positive,False,True,False,5.0,Eucerin,2120334610,False
3896,2,2,positive,False,True,False,5.0,Eucerin,2120334610,False
3898,1,1,positive,False,True,False,5.0,Eucerin,2120334610,False
3900,1,1,neutral,False,False,False,5.0,Eucerin,2120334610,False
3901,4,3,positive,False,True,True,5.0,Eucerin,2120334610,False
3902,3,2,neutral,False,True,True,5.0,Eucerin,2120334610,False
3904,1,1,positive,False,True,False,5.0,Eucerin,2120334610,False
3905,2,2,positive,False,True,False,5.0,Eucerin,2120334610,False
3908,2,2,neutral,False,False,False,5.0,Eucerin,2120334610,False
3912,1,1,positive,False,True,False,5.0,Eucerin,2120334610,False
3913,1,1,neutral,False,False,False,5.0,Eucerin,2120334610,False
3914,2,2,positive,False,True,False,5.0,Eucerin,2120334610,False
3916,3,2,positive,False,True,True,5.0,Eucerin,2120334610,False
3917,2,2,positive,False,True,False,5.0,Eucerin,2120334610,False
3918,1,1,neutral,False,False,False,5.0,Eucerin,2120334610,False
3919,3,2,positive,False,True,False,5.0,Eucerin,2120334610,False
3920,1,1,neutral,False,False,False,5.0,Eucerin,2120334610,False
3921,2,2,positive,False,True,False,5.0,Eucerin,2120334610,False
3922,2,2,neutral,False,True,True,5.0,Eucerin,2120334610,False
3923,1,1,neutral,False,False,False,5.0,Eucerin,2120334610,False
3924,1,1,positive,False,True,False,5.0,Eucerin,2120334610,False
3926,2,1,positive,False,True,True,1.0,Eucerin,2120392116,False
3927,1,1,neutral,False,False,False,1.0,Eucerin,2120392116,False
3930,2,1,neutral,False,True,True,4.0,Eucerin,2120392116,False
3932,1,1,positive,False,True,False,4.0,Eucerin,2120392116,False
3933,3,3,positive,False,True,False,4.0,Eucerin,2120392116,False
3935,1,1,negative,True,False,False,4.0,Eucerin,2120392116,True
3936,1,1,neutral,False,False,False,4.0,Eucerin,2120392116,False
3937,3,3,neutral,False,False,False,4.0,Eucerin,2120392116,False
3938,2,1,positive,False,True,True,4.0,Eucerin,2120392116,False
3940,2,1,positive,False,True,False,5.0,Eucerin,2120392116,False
3941,2,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3943,4,3,positive,False,True,True,5.0,Eucerin,2120392116,False
3944,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3945,3,2,neutral,False,True,True,5.0,Eucerin,2120392116,False
3947,3,3,positive,False,True,False,5.0,Eucerin,2120392116,False
3948,3,2,neutral,False,False,False,5.0,Eucerin,2120392116,False
3949,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3950,4,2,positive,False,True,True,5.0,Eucerin,2120392116,False
3951,2,1,neutral,False,True,True,5.0,Eucerin,2120392116,False
3952,3,2,positive,False,True,True,5.0,Eucerin,2120392116,False
3953,4,2,positive,False,True,True,5.0,Eucerin,2120392116,False
3954,3,1,neutral,False,True,True,5.0,Eucerin,2120392116,False
3956,2,1,neutral,False,True,True,5.0,Eucerin,2120392116,False
3957,2,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3958,1,1,positive,False,True,False,5.0,Eucerin,2120392116,False
3959,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3960,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3961,3,1,positive,False,True,True,5.0,Eucerin,2120392116,False
3962,1,1,positive,False,True,False,5.0,Eucerin,2120392116,False
3963,2,1,positive,False,True,False,5.0,Eucerin,2120392116,False
3964,3,2,neutral,False,True,True,5.0,Eucerin,2120392116,False
3965,3,3,positive,False,True,True,5.0,Eucerin,2120392116,False
3966,6,2,neutral,False,True,True,5.0,Eucerin,2120392116,False
3967,2,2,neutral,False,False,False,5.0,Eucerin,2120392116,False
3968,2,1,neutral,False,True,True,5.0,Eucerin,2120392116,False
3970,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3971,3,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3973,1,1,positive,False,True,False,5.0,Eucerin,2120392116,False
3974,3,3,positive,False,True,True,5.0,Eucerin,2120392116,False
3975,2,1,positive,False,True,True,5.0,Eucerin,2120392116,False
3976,2,2,neutral,False,False,False,5.0,Eucerin,2120392116,False
3977,1,1,positive,False,True,False,5.0,Eucerin,2120392116,False
3978,4,2,neutral,False,True,True,5.0,Eucerin,2120392116,False
3979,1,1,positive,False,True,False,5.0,Eucerin,2120392116,False
3981,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3982,1,1,positive,False,True,False,5.0,Eucerin,2120392116,False
3983,7,4,positive,False,True,True,5.0,Eucerin,2120392116,False
3984,8,2,neutral,False,True,True,5.0,Eucerin,2120392116,False
3985,3,2,positive,False,True,True,5.0,Eucerin,2120392116,False
3987,1,1,positive,False,True,False,5.0,Eucerin,2120392116,False
3988,4,2,positive,False,True,True,5.0,Eucerin,2120392116,False
3990,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3991,4,3,positive,False,True,True,5.0,Eucerin,2120392116,False
3992,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3993,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3994,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
3995,2,2,negative,True,True,True,5.0,Eucerin,2120392116,True
3996,1,1,positive,False,True,False,5.0,Eucerin,2120392116,False
3997,4,2,positive,False,True,True,5.0,Eucerin,2120392116,False
3999,2,2,negative,True,False,True,5.0,Eucerin,2120392116,True
4001,2,1,neutral,False,True,True,5.0,Eucerin,2120392116,False
4003,4,2,positive,False,True,True,5.0,Eucerin,2120392116,False
4004,3,3,positive,False,True,False,5.0,Eucerin,2120392116,False
4005,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
4006,3,1,neutral,False,True,True,5.0,Eucerin,2120392116,False
4008,2,1,positive,False,True,True,5.0,Eucerin,2120392116,False
4009,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
4010,3,1,neutral,False,True,True,5.0,Eucerin,2120392116,False
4011,3,3,negative,True,False,False,5.0,Eucerin,2120392116,True
4012,2,1,positive,False,True,False,5.0,Eucerin,2120392116,False
4014,3,3,positive,False,True,False,5.0,Eucerin,2120392116,False
4017,2,1,positive,False,True,True,5.0,Eucerin,2120392116,False
4019,1,1,positive,False,True,False,5.0,Eucerin,2120392116,False
4020,2,2,negative,True,False,False,5.0,Eucerin,2120392116,True
4022,4,2,positive,False,True,True,5.0,Eucerin,2120392116,False
4023,1,1,positive,False,True,False,5.0,Eucerin,2120392116,False
4025,4,3,positive,False,True,False,5.0,Eucerin,2120392116,False
4026,4,4,positive,False,True,True,5.0,Eucerin,2120392116,False
4028,1,1,positive,False,True,False,5.0,Eucerin,2120392116,False
4031,3,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
4032,2,1,positive,False,True,True,5.0,Eucerin,2120392116,False
4033,2,1,positive,False,True,True,5.0,Eucerin,2120392116,False
4034,1,1,neutral,False,False,False,5.0,Eucerin,2120392116,False
4037,2,2,neutral,False,False,False,5.0,Eucerin,2148361565,False
4038,3,2,neutral,False,False,False,5.0,Eucerin,2148361565,False
4039,1,1,neutral,False,False,False,5.0,Eucerin,2148361565,False
4040,3,3,neutral,False,False,False,5.0,Eucerin,2148361565,False
4041,3,3,neutral,False,False,False,5.0,Eucerin,2148361565,False
4042,3,2,neutral,False,True,True,5.0,Eucerin,2148361565,False
4043,2,2,positive,True,True,True,5.0,Eucerin,2148361565,True
4044,1,1,positive,False,True,False,5.0,Eucerin,2148361565,False
4045,3,2,neutral,False,False,False,5.0,Eucerin,2148361565,False
4047,1,1,neutral,False,False,False,5.0,Eucerin,2148361565,False
4048,2,2,positive,False,True,False,5.0,Eucerin,2148361565,False
4049,1,1,neutral,False,False,False,5.0,Eucerin,2148361565,False
4050,2,2,neutral,False,False,False,5.0,Eucerin,2148361565,False
4051,3,2,neutral,False,True,True,5.0,Eucerin,2148361565,False
4052,2,2,positive,False,True,False,5.0,Eucerin,2148361565,False
4053,2,1,positive,False,True,True,5.0,Eucerin,2148361565,False
4054,1,1,positive,False,True,False,5.0,Eucerin,2148361565,False
4055,2,1,neutral,False,False,False,5.0,Eucerin,2148361565,False
4056,2,2,positive,False,True,False,5.0,Eucerin,2148361565,False
4058,2,2,negative,True,False,False,5.0,Eucerin,2148361565,True
4059,2,2,positive,False,True,False,5.0,Eucerin,2148361565,False
4060,3,2,neutral,False,True,True,5.0,Eucerin,2148361565,False
4061,1,1,neutral,False,False,False,5.0,Eucerin,2148361565,False
4062,2,1,negative,True,False,True,1.0,Eucerin,2120253789,False
4063,1,1,neutral,False,False,False,1.0,Eucerin,2120253789,False
4068,1,1,neutral,False,False,False,3.0,Eucerin,2120253789,False
4069,2,1,neutral,False,False,False,3.0,Eucerin,2120253789,False
4074,2,1,neutral,False,True,True,4.0,Eucerin,2120253789,False
4076,1,1,positive,False,True,False,4.0,Eucerin,2120253789,False
4080,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4082,2,2,positive,False,True,False,5.0,Eucerin,2120253789,False
4085,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4086,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4087,3,1,positive,False,True,True,5.0,Eucerin,2120253789,False
4088,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4089,2,2,positive,False,True,False,5.0,Eucerin,2120253789,False
4090,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4091,3,2,positive,False,True,True,5.0,Eucerin,2120253789,False
4093,3,2,neutral,False,False,False,5.0,Eucerin,2120253789,False
4094,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4095,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4096,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4097,2,1,neutral,False,True,True,5.0,Eucerin,2120253789,False
4098,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4101,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4102,2,2,neutral,False,False,False,5.0,Eucerin,2120253789,False
4103,2,2,neutral,False,True,True,5.0,Eucerin,2120253789,False
4104,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4105,3,2,neutral,False,True,True,5.0,Eucerin,2120253789,False
4106,3,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4108,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4112,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4113,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4114,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4116,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4117,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4118,2,2,neutral,False,False,False,5.0,Eucerin,2120253789,False
4121,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4122,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4123,2,1,positive,False,True,True,5.0,Eucerin,2120253789,False
4124,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4125,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4126,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4127,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4130,3,2,positive,False,True,True,5.0,Eucerin,2120253789,False
4134,2,2,positive,False,True,False,5.0,Eucerin,2120253789,False
4135,6,2,neutral,False,True,True,5.0,Eucerin,2120253789,False
4136,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4137,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4139,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4140,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4143,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4144,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4145,3,2,neutral,False,True,True,5.0,Eucerin,2120253789,False
4147,3,3,positive,False,True,True,5.0,Eucerin,2120253789,False
4148,1,1,neutral,False,False,False,5.0,Eucerin,2120253789,False
4149,4,3,neutral,False,True,True,5.0,Eucerin,2120253789,False
4151,3,3,positive,False,True,True,5.0,Eucerin,2120253789,False
4152,1,1,negative,True,False,False,5.0,Eucerin,2120253789,True
4153,2,2,positive,False,True,False,5.0,Eucerin,2120253789,False
4154,4,4,positive,False,True,True,5.0,Eucerin,2120253789,False
4157,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4159,3,3,positive,False,True,True,5.0,Eucerin,2120253789,False
4165,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4166,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4167,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4168,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4171,1,1,positive,False,True,False,5.0,Eucerin,2120253789,False
4172,2,2,positive,True,True,True,5.0,Eucerin,2120253789,True
4173,1,1,neutral,False,False,False,1.0,Eucerin,2120347584,False
4175,2,2,neutral,False,False,False,2.0,Eucerin,2120347584,False
4177,1,1,neutral,False,False,False,3.0,Eucerin,2120347584,False
4178,1,1,neutral,False,False,False,3.0,Eucerin,2120347584,False
4180,1,1,negative,True,False,False,4.0,Eucerin,2120347584,True
4181,2,2,positive,True,True,True,4.0,Eucerin,2120347584,True
4182,2,2,positive,False,True,False,4.0,Eucerin,2120347584,False
4183,1,1,negative,True,False,False,4.0,Eucerin,2120347584,True
4184,2,2,neutral,False,False,False,4.0,Eucerin,2120347584,False
4185,2,2,neutral,False,False,False,4.0,Eucerin,2120347584,False
4187,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4188,2,2,neutral,False,False,False,5.0,Eucerin,2120347584,False
4189,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4190,3,2,neutral,False,False,False,5.0,Eucerin,2120347584,False
4191,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4192,2,2,positive,False,True,False,5.0,Eucerin,2120347584,False
4193,2,2,positive,False,True,False,5.0,Eucerin,2120347584,False
4194,4,3,positive,False,True,True,5.0,Eucerin,2120347584,False
4195,2,2,positive,False,True,False,5.0,Eucerin,2120347584,False
4196,3,2,positive,False,True,False,5.0,Eucerin,2120347584,False
4198,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4200,3,3,positive,False,True,True,5.0,Eucerin,2120347584,False
4201,3,3,positive,False,True,False,5.0,Eucerin,2120347584,False
4203,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4204,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4205,2,1,neutral,False,True,True,5.0,Eucerin,2120347584,False
4206,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4208,4,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4209,4,2,positive,False,True,True,5.0,Eucerin,2120347584,False
4210,5,3,positive,False,True,True,5.0,Eucerin,2120347584,False
4211,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4212,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4213,2,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4214,3,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4215,2,2,neutral,False,False,False,5.0,Eucerin,2120347584,False
4216,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4217,3,2,positive,False,True,True,5.0,Eucerin,2120347584,False
4219,3,2,positive,False,True,True,5.0,Eucerin,2120347584,False
4220,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4221,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4222,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4223,2,2,neutral,False,False,False,5.0,Eucerin,2120347584,False
4224,2,2,neutral,False,True,True,5.0,Eucerin,2120347584,False
4225,4,3,positive,False,True,True,5.0,Eucerin,2120347584,False
4227,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4228,2,2,neutral,False,False,False,5.0,Eucerin,2120347584,False
4229,3,3,neutral,False,False,False,5.0,Eucerin,2120347584,False
4231,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4232,2,2,positive,False,True,False,5.0,Eucerin,2120347584,False
4233,2,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4234,2,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4235,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4237,2,2,neutral,False,False,False,5.0,Eucerin,2120347584,False
4238,2,2,neutral,False,False,False,5.0,Eucerin,2120347584,False
4239,2,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4240,3,3,positive,False,True,False,5.0,Eucerin,2120347584,False
4241,2,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4242,3,3,neutral,False,False,False,5.0,Eucerin,2120347584,False
4243,2,2,positive,False,True,False,5.0,Eucerin,2120347584,False
4244,3,2,positive,False,True,False,5.0,Eucerin,2120347584,False
4245,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4246,7,2,positive,False,True,True,5.0,Eucerin,2120347584,False
4247,2,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4248,2,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4249,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4250,2,2,neutral,False,False,False,5.0,Eucerin,2120347584,False
4251,2,2,positive,False,True,False,5.0,Eucerin,2120347584,False
4253,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4254,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4255,2,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4256,2,2,positive,False,True,True,5.0,Eucerin,2120347584,False
4257,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4258,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4259,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4260,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4262,2,2,neutral,False,True,True,5.0,Eucerin,2120347584,False
4263,6,2,positive,False,True,True,5.0,Eucerin,2120347584,False
4264,2,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4265,5,2,positive,False,True,True,5.0,Eucerin,2120347584,False
4266,3,1,positive,False,True,True,5.0,Eucerin,2120347584,False
4267,4,3,neutral,False,True,True,5.0,Eucerin,2120347584,False
4268,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4269,1,1,neutral,False,False,False,5.0,Eucerin,2120347584,False
4271,2,2,neutral,False,False,False,5.0,Eucerin,2120347584,False
4273,2,2,positive,False,True,False,5.0,Eucerin,2120347584,False
4275,3,3,neutral,True,False,True,5.0,Eucerin,2120347584,True
4276,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4277,3,2,positive,False,True,False,5.0,Eucerin,2120347584,False
4278,2,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4279,1,1,positive,False,True,False,5.0,Eucerin,2120347584,False
4280,3,3,positive,False,True,False,5.0,Eucerin,2120347584,False
4282,3,3,neutral,True,False,True,3.0,Eucerin,2181111373,False
4284,2,2,positive,False,True,True,4.0,Eucerin,2181111373,False
4286,1,1,positive,False,True,False,4.0,Eucerin,2181111373,False
4287,2,2,positive,False,True,False,5.0,Eucerin,2181111373,False
4288,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4290,2,2,neutral,False,False,False,5.0,Eucerin,2181111373,False
4291,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4293,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4294,2,2,positive,False,True,True,5.0,Eucerin,2181111373,False
4296,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4297,2,2,neutral,False,True,True,5.0,Eucerin,2181111373,False
4298,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4300,3,3,neutral,False,True,True,5.0,Eucerin,2181111373,False
4302,2,2,neutral,False,True,True,5.0,Eucerin,2181111373,False
4303,2,2,positive,False,True,True,5.0,Eucerin,2181111373,False
4304,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4305,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4307,4,3,neutral,False,True,True,5.0,Eucerin,2181111373,False
4308,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4311,3,3,neutral,False,True,True,5.0,Eucerin,2181111373,False
4312,2,2,positive,False,True,True,5.0,Eucerin,2181111373,False
4313,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4314,3,2,neutral,False,True,True,5.0,Eucerin,2181111373,False
4315,3,3,neutral,False,False,False,5.0,Eucerin,2181111373,False
4317,3,2,positive,False,True,False,5.0,Eucerin,2181111373,False
4318,2,2,positive,False,True,False,5.0,Eucerin,2181111373,False
4319,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4320,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4321,2,2,neutral,False,False,False,5.0,Eucerin,2181111373,False
4322,2,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4323,3,2,positive,False,True,False,5.0,Eucerin,2181111373,False
4324,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4325,3,3,neutral,False,True,True,5.0,Eucerin,2181111373,False
4326,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4328,3,2,neutral,False,False,False,5.0,Eucerin,2181111373,False
4329,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4330,4,1,positive,False,True,True,5.0,Eucerin,2181111373,False
4331,2,2,neutral,False,True,True,5.0,Eucerin,2181111373,False
4332,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4334,2,2,positive,False,True,False,5.0,Eucerin,2181111373,False
4335,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4337,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4339,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4340,2,2,positive,False,True,True,5.0,Eucerin,2181111373,False
4342,4,2,positive,False,True,True,5.0,Eucerin,2181111373,False
4343,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4344,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4345,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4347,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4348,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4349,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4350,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4352,1,1,negative,True,False,False,5.0,Eucerin,2181111373,True
4353,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4354,3,3,positive,False,True,False,5.0,Eucerin,2181111373,False
4355,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4356,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4357,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4358,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4360,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4362,2,2,neutral,False,False,False,5.0,Eucerin,2181111373,False
4363,2,2,neutral,False,True,True,5.0,Eucerin,2181111373,False
4364,2,2,positive,False,True,False,5.0,Eucerin,2181111373,False
4365,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4368,2,2,negative,True,False,True,5.0,Eucerin,2181111373,True
4369,7,1,neutral,False,True,True,5.0,Eucerin,2181111373,False
4370,3,2,positive,True,True,True,5.0,Eucerin,2181111373,True
4371,2,2,negative,True,False,True,5.0,Eucerin,2181111373,True
4373,2,2,neutral,False,True,True,5.0,Eucerin,2181111373,False
4375,1,1,positive,False,True,False,5.0,Eucerin,2181111373,False
4376,2,1,neutral,True,False,True,5.0,Eucerin,2181111373,True
4377,2,2,positive,False,True,False,5.0,Eucerin,2181111373,False
4378,1,1,neutral,False,False,False,5.0,Eucerin,2181111373,False
4379,2,2,positive,False,True,False,5.0,Eucerin,3205009444,False
4380,1,1,neutral,False,False,False,5.0,Eucerin,3205009444,False
4381,1,1,neutral,False,False,False,1.0,Eucerin,2120362531,False
4388,9,3,positive,False,True,True,5.0,Eucerin,2120362531,False
4389,3,3,positive,False,True,False,5.0,Eucerin,2120362531,False
4390,4,4,positive,False,True,True,5.0,Eucerin,2120362531,False
4391,5,3,positive,False,True,False,5.0,Eucerin,2120362531,False
4392,1,1,neutral,False,False,False,5.0,Eucerin,2120362531,False
4395,1,1,positive,False,True,False,5.0,Eucerin,2120362531,False
4396,1,1,positive,False,True,False,5.0,Eucerin,2120362531,False
4397,2,2,positive,False,True,False,5.0,Eucerin,2120362531,False
4398,2,2,positive,False,True,False,5.0,Eucerin,2120362531,False
4400,2,2,positive,False,True,False,5.0,Eucerin,2120362531,False
4401,3,2,positive,False,True,False,5.0,Eucerin,2120362531,False
4402,2,2,positive,False,True,False,5.0,Eucerin,2120362531,False
4403,1,1,positive,False,True,False,5.0,Eucerin,2120362531,False
4404,4,4,positive,False,True,True,5.0,Eucerin,2120362531,False
4405,2,2,positive,False,True,False,5.0,Eucerin,2120362531,False
4406,1,1,positive,False,True,False,5.0,Eucerin,2120362531,False
4407,3,3,positive,False,True,False,5.0,Eucerin,2120362531,False
4408,1,1,neutral,False,False,False,5.0,Eucerin,2120362531,False
4409,3,2,positive,False,True,False,5.0,Eucerin,2120362531,False
4410,2,2,neutral,False,True,True,5.0,Eucerin,2120362531,False
4411,2,1,positive,False,True,True,5.0,Eucerin,2120362531,False
4412,2,2,positive,False,True,False,5.0,Eucerin,2120362531,False
