review_id,product_id,brand_name,review_score,aspect,clause_sentiment,clause_text
4059,2148361565,Eucerin,5.0,Hiệu quả,positive,Giá Cả: 530 Hiệu quả: ok Quy khach co 131
4059,2148361565,Eucerin,5.0,Giá cả,positive,Giá Cả: 530 Hiệu quả: ok Quy khach co 131
4060,2148361565,Eucerin,5.0,Chất lượng/Đóng gói,neutral,Đóng gói kỹ
4060,2148361565,Eucerin,5.0,Giá cả,positive,sale giá tốt
4060,2148361565,Eucerin,5.0,Giá cả,neutral,Hàng khuyến mãi đầy đủ
4061,2148361565,Eucerin,5.0,Hiệu quả,neutral,Dưỡng ẩm liên tục trong 24 giờ
4062,2120253789,Eucerin,1.0,Chất lượng/Đóng gói,negative,Hộp giấy nên dễ bị móp méo
4062,2120253789,Eucerin,1.0,Chất lượng/Đóng gói,neutral,không biết phải chụp hình hộp giấy và giờ ko dc hoàn hàng lý do cry vận chuyển ko chịu trách nhiệm nên đẩy cho kh
4063,2120253789,Eucerin,1.0,Mùi hương/Kết cấu,neutral,tone màu sẫm như đất đỏ và bôi lên mặt rất bết do kết cấu đặc và ko thấm cào da
4068,2120253789,Eucerin,3.0,Mùi hương/Kết cấu,neutral,Kết cấu y chang kem nền
4069,2120253789,Eucerin,3.0,Thành phần,neutral,Tạo hiệu ứng mờ tự nhiên
4069,2120253789,Eucerin,3.0,Thành phần,neutral,Tạo hiệu ứng mờ tự nhiên
4074,2120253789,Eucerin,4.0,Mùi hương/Kết cấu,neutral,mùi cồn nồng quá nên không ưng lắm
4074,2120253789,Eucerin,4.0,Mùi hương/Kết cấu,positive,(trong khi mẫu thử tặng kèm mờ thâm mụn thì mùi quá thơm)
4076,2120253789,Eucerin,4.0,Hiệu quả,positive,Không bị kích ứng
4080,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4082,2120253789,Eucerin,5.0,Giao hàng,positive,shipper nhiệt tình
4082,2120253789,Eucerin,5.0,Dịch vụ/Uy tín,positive,shipper nhiệt tình
4085,2120253789,Eucerin,5.0,Thành phần,positive,nhẹ nhàng và tự nhiên lắm
4086,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4087,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4087,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4087,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4088,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,kiểm soát nhờn tốt
4089,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4089,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4090,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4091,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4091,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4091,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4093,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,kem chống nắng mùi nhẹ
4093,2120253789,Eucerin,5.0,Hiệu quả,neutral,giảm dầu nhờn
4093,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,giảm dầu nhờn
4094,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4095,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4096,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4097,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4097,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4098,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4101,2120253789,Eucerin,5.0,Giá cả,neutral,giá hơi cao
4102,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4102,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4103,2120253789,Eucerin,5.0,Giao hàng,neutral,Giao hàng nhanh
4103,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,lần đầu sử dụng nên k biết thế nàoCông thức không nhờn
4104,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4105,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4105,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4105,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4106,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4106,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4106,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4108,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4112,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4113,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4114,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4116,2120253789,Eucerin,5.0,Giá cả,neutral,kem chống nắng săn sale được giá khá hời
4117,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4118,2120253789,Eucerin,5.0,Chất lượng/Đóng gói,neutral,Shop đóng gói hàng cẩn thận
4118,2120253789,Eucerin,5.0,Dịch vụ/Uy tín,neutral,Shop đóng gói hàng cẩn thận
4121,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4122,2120253789,Eucerin,5.0,Giá cả,neutral,giá sale rẻ
4123,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4123,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4124,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4125,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4126,2120253789,Eucerin,5.0,Chất lượng/Đóng gói,positive,chất lượng ok
4127,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4130,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4130,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4130,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4134,2120253789,Eucerin,5.0,Hiệu quả,positive,dịu nhẹ và có hiệu quả
4134,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,dịu nhẹ và có hiệu quả
4135,2120253789,Eucerin,5.0,Giá cả,neutral,cảm giác khô ráo
4135,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,không nhờn rít Nâng tông da
4135,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Lần dùng đầu tiên mùi cồn khá nặng
4135,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Để lại mùi thơm nhẹ
4135,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,mình thử có mùi cồn xộc lên mũi như vậy
4135,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu chất lỏng khi xịt ra khỏi chai lần đầu không được mịn lắm
4136,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4137,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4139,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4140,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
4143,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Tương thích loại da:Kết cấu lỏng dễ dàng áp dụng
4144,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4145,2120253789,Eucerin,5.0,Hiệu quả,positive,Chống nước: Cung cấp lớp nền mịn màng cho trang điểm
4145,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4145,2120253789,Eucerin,5.0,Giá cả,neutral,Cảm giác khô ráo
4147,2120253789,Eucerin,5.0,Hiệu quả,positive,Cung cấp lớp nền mịn màng cho trang điểm
4147,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4147,2120253789,Eucerin,5.0,Giá cả,positive,giá rẻ nâng tông ít
4148,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,neutral,Kết cấu lỏng dễ dàng áp dụng
4149,2120253789,Eucerin,5.0,Chất lượng/Đóng gói,neutral,shop đóng gói và giao hàng đúng như shop giới thiệu
4149,2120253789,Eucerin,5.0,Giao hàng,neutral,shop đóng gói và giao hàng đúng như shop giới thiệu
4149,2120253789,Eucerin,5.0,Dịch vụ/Uy tín,neutral,shop đóng gói và giao hàng đúng như shop giới thiệu
4149,2120253789,Eucerin,5.0,Dịch vụ/Uy tín,positive,uy tín
4151,2120253789,Eucerin,5.0,Giao hàng,neutral,Cảm ơn nhà sx cảm ơn shipper cảm ơn lazada Màu vàng sang trọng
4151,2120253789,Eucerin,5.0,Hiệu quả,positive,Giá trị tuyệt vời cho tiền bạc
4151,2120253789,Eucerin,5.0,Giá cả,positive,Giá trị tuyệt vời cho tiền bạc
4152,2120253789,Eucerin,5.0,Giá cả,negative,Không thích loại này lắm do khi bôi nhiều cảm giác bị lộ rõ như đánh kem nền (bị loang)
4153,2120253789,Eucerin,5.0,Hiệu quả,positive,Hiệu quả: Hàng chất lượng OK
4153,2120253789,Eucerin,5.0,Chất lượng/Đóng gói,positive,Hiệu quả: Hàng chất lượng OK
4154,2120253789,Eucerin,5.0,Hiệu quả,positive,Chất lượng:Phù hợp Kết cấu:Kem chống nắng Hiệu quả:Phù hợp Sản phẩm Chất lượng
4154,2120253789,Eucerin,5.0,Chất lượng/Đóng gói,positive,Chất lượng:Phù hợp Kết cấu:Kem chống nắng Hiệu quả:Phù hợp Sản phẩm Chất lượng
4154,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,Chất lượng:Phù hợp Kết cấu:Kem chống nắng Hiệu quả:Phù hợp Sản phẩm Chất lượng
4154,2120253789,Eucerin,5.0,Giao hàng,neutral,giao hàng nhanh
4157,2120253789,Eucerin,5.0,Chất lượng/Đóng gói,positive,Chất lượng:date xa
4159,2120253789,Eucerin,5.0,Giao hàng,neutral,giao hàng nhanh
4159,2120253789,Eucerin,5.0,Hiệu quả,positive,săn sale được giảm giá nên cũng khá ổn
4159,2120253789,Eucerin,5.0,Giá cả,positive,săn sale được giảm giá nên cũng khá ổn
4165,2120253789,Eucerin,5.0,Chất lượng/Đóng gói,positive,Hàng chất lượng tốt
4166,2120253789,Eucerin,5.0,Giá cả,positive,ổn áp và giá tốt
4167,2120253789,Eucerin,5.0,Hiệu quả,positive,Kết thúc mịn màng
4168,2120253789,Eucerin,5.0,Hiệu quả,positive,Hy vọng tác dụng chặn ánh sáng xanh tốt
4171,2120253789,Eucerin,5.0,Dịch vụ/Uy tín,positive,Shop uy tín
4172,2120253789,Eucerin,5.0,Mùi hương/Kết cấu,positive,mùi dễ chịu
4172,2120253789,Eucerin,5.0,Hiệu quả,negative,giảm mụn giảm thâm mới sd 1 lọ chưa thấy rõ hiệu quả lắm
4173,2120347584,Eucerin,1.0,Hiệu quả,neutral,ngưng xài cấp ẩm lại mướt mát
4175,2120347584,Eucerin,2.0,Dịch vụ/Uy tín,neutral,cũng mua sản phẩm bên shop vài lần
4175,2120347584,Eucerin,2.0,Giao hàng,neutral,giao hàng thì lâu
4177,2120347584,Eucerin,3.0,Mùi hương/Kết cấu,neutral,Nghe mùi cồn nồng lắm
4178,2120347584,Eucerin,3.0,Dịch vụ/Uy tín,neutral,Mong shop trả lời ạ
4180,2120347584,Eucerin,4.0,Mùi hương/Kết cấu,negative,nghe mùi cồn và rát da
4181,2120347584,Eucerin,4.0,Giá cả,positive,k đc giá tốt như lần đầu săn sale
4181,2120347584,Eucerin,4.0,Hiệu quả,negative,k kích ứng
4182,2120347584,Eucerin,4.0,Giá cả,positive,Mùi thơm dễ chịu mới xài nên chưa biết thế nào đợi thêm một thời gian quay lại đánh giá tiếp hihi
4182,2120347584,Eucerin,4.0,Mùi hương/Kết cấu,positive,Mùi thơm dễ chịu mới xài nên chưa biết thế nào đợi thêm một thời gian quay lại đánh giá tiếp hihi
4183,2120347584,Eucerin,4.0,Hiệu quả,negative,giờ mới rén xài nước cân bằng da ( sao lại ghi qq là nước hoa hồng ta 🤔 ) Cũng ko kích ứng da
4184,2120347584,Eucerin,4.0,Chất lượng/Đóng gói,neutral,Đóng gói hàng cẩn thận
4184,2120347584,Eucerin,4.0,Giao hàng,neutral,được cái giao hàng hơi lâu vì dịch nên thông cảm đc
4185,2120347584,Eucerin,4.0,Hiệu quả,neutral,Đơn hàng giá trị đủ điều kiện
4185,2120347584,Eucerin,4.0,Giá cả,neutral,Đơn hàng giá trị đủ điều kiện
4187,2120347584,Eucerin,5.0,Hiệu quả,neutral,Làm dịu và làm mát da bị kích ứng
4188,2120347584,Eucerin,5.0,Giao hàng,neutral,giao hàng nhanh
4188,2120347584,Eucerin,5.0,Giá cả,neutral,đúng sản phẩm + SP khuyến mãi
4189,2120347584,Eucerin,5.0,Giá cả,neutral,Mang lại cảm giác sảng khoái
4190,2120347584,Eucerin,5.0,Giá cả,neutral,giá thì cũng OK
4190,2120347584,Eucerin,5.0,Giá cả,neutral,giáo hàng nhanh
4190,2120347584,Eucerin,5.0,Hiệu quả,neutral,có hết mụn không thì doi thêm thời gian
4191,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm da mịn màng và dưỡng ẩm
4192,2120347584,Eucerin,5.0,Dịch vụ/Uy tín,positive,hài lòng nha shop
4192,2120347584,Eucerin,5.0,Chất lượng/Đóng gói,positive,hàng chất lượng
4193,2120347584,Eucerin,5.0,Hiệu quả,positive,Giá Cả: hợp lý 💪Hiệu quả: cho da hỗn hợp
4193,2120347584,Eucerin,5.0,Giá cả,positive,Giá Cả: hợp lý 💪Hiệu quả: cho da hỗn hợp
4194,2120347584,Eucerin,5.0,Giá cả,neutral,💲Giá cả:phải chăng
4194,2120347584,Eucerin,5.0,Giá cả,positive,săn được sales nên ok 🥘Thành phần:dịu nhẹ
4194,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,săn được sales nên ok 🥘Thành phần:dịu nhẹ
4194,2120347584,Eucerin,5.0,Thành phần,positive,săn được sales nên ok 🥘Thành phần:dịu nhẹ
4195,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4195,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4196,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả: tốtLàm cho da cảm thấy tươi mát
4196,2120347584,Eucerin,5.0,Hiệu quả,positive,💲Giá cả: hợp lý 💪Hiệu quả: ổn
4196,2120347584,Eucerin,5.0,Giá cả,positive,💲Giá cả: hợp lý 💪Hiệu quả: ổn
4198,2120347584,Eucerin,5.0,Giá cả,neutral,Để lại cảm giác mát lạnh trên da
4200,2120347584,Eucerin,5.0,Dịch vụ/Uy tín,neutral,Mới đặt hôm qua cái đợp thì trưa hôm nay shop giao rồi
4200,2120347584,Eucerin,5.0,Hiệu quả,positive,về cái giảm mụn thì phải đợi một thời gian để kiểm chứng Toner thơm dịu
4200,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,về cái giảm mụn thì phải đợi một thời gian để kiểm chứng Toner thơm dịu
4201,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả:chưa dùng Giá Cả:ok với hàng thương hiệu 🥘Thành phần:chưa biết
4201,2120347584,Eucerin,5.0,Giá cả,positive,Hiệu quả:chưa dùng Giá Cả:ok với hàng thương hiệu 🥘Thành phần:chưa biết
4201,2120347584,Eucerin,5.0,Thành phần,positive,Hiệu quả:chưa dùng Giá Cả:ok với hàng thương hiệu 🥘Thành phần:chưa biết
4203,2120347584,Eucerin,5.0,Hiệu quả,neutral,giảm
4204,2120347584,Eucerin,5.0,Giá cả,neutral,Để lại cảm giác mát lạnh trên da
4205,2120347584,Eucerin,5.0,Hiệu quả,neutral,Làm dịu và làm mát da bị kích ứng
4205,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm da mịn màng và dưỡng ẩm
4206,2120347584,Eucerin,5.0,Thành phần,neutral,🥘Thành phần: Giúp cân bằng độ pH của da
4208,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4208,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4208,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4208,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4209,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4209,2120347584,Eucerin,5.0,Hiệu quả,neutral,Giảm đỏ và viêm
4209,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4209,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4210,2120347584,Eucerin,5.0,Hiệu quả,neutral,Làm dịu và làm mát da bị kích ứng
4210,2120347584,Eucerin,5.0,Giá cả,neutral,Để lại cảm giác mát lạnh trên da
4210,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả:ok Giá Cả:săn sale rẻ Thành phần:okkkkk
4210,2120347584,Eucerin,5.0,Giá cả,positive,Hiệu quả:ok Giá Cả:săn sale rẻ Thành phần:okkkkk
4210,2120347584,Eucerin,5.0,Thành phần,positive,Hiệu quả:ok Giá Cả:săn sale rẻ Thành phần:okkkkk
4211,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4212,2120347584,Eucerin,5.0,Chất lượng/Đóng gói,positive,Đóng gói cẩn thận
4213,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả cho việc điều trị mụn
4213,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm da mịn màng và dưỡng ẩm
4214,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4214,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4214,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4215,2120347584,Eucerin,5.0,Hiệu quả,neutral,Giảm đỏ và viêm
4215,2120347584,Eucerin,5.0,Dịch vụ/Uy tín,neutral,shop gói hàng cẩn thận
4216,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả: Hiệu quả trong việc điều trị mụn
4217,2120347584,Eucerin,5.0,Hiệu quả,neutral,Làm dịu và làm mát da bị kích ứng
4217,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4217,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4219,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4219,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4219,2120347584,Eucerin,5.0,Hiệu quả,neutral,Giảm đỏ và viêm
4220,2120347584,Eucerin,5.0,Giá cả,neutral,Mang lại cảm giác sảng khoái
4221,2120347584,Eucerin,5.0,Giá cả,neutral,Mang lại cảm giác sảng khoái
4222,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả: Dễ dàng hấp thụ vào da
4223,2120347584,Eucerin,5.0,Giao hàng,neutral,Shop giao hàng nhanh đónv gói cẩn thận cảm ơn shop nhiều
4223,2120347584,Eucerin,5.0,Dịch vụ/Uy tín,neutral,Shop giao hàng nhanh đónv gói cẩn thận cảm ơn shop nhiều
4224,2120347584,Eucerin,5.0,Giá cả,neutral,Mang lại cảm giác sảng khoái
4224,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm da mịn màng và dưỡng ẩm
4225,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4225,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4225,2120347584,Eucerin,5.0,Giá cả,neutral,Để lại cảm giác mát lạnh trên da
4225,2120347584,Eucerin,5.0,Giá cả,neutral,Để lại cảm giác mát lạnh trên da
4227,2120347584,Eucerin,5.0,Hiệu quả,neutral,Làm dịu và làm mát da bị kích ứng
4228,2120347584,Eucerin,5.0,Hiệu quả,neutral,Làm dịu và làm mát da bị kích ứng
4228,2120347584,Eucerin,5.0,Giá cả,neutral,Mang lại cảm giác sảng khoái
4229,2120347584,Eucerin,5.0,Hiệu quả,neutral,Sử dụng xem sẽ có kết quả đánh giá sau
4229,2120347584,Eucerin,5.0,Giá cả,neutral,Sử dụng xem sẽ có kết quả đánh giá sau
4229,2120347584,Eucerin,5.0,Dịch vụ/Uy tín,neutral,Chúc shop bán đắt khách
4231,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả:Nhẹ nhàng trên da
4232,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4232,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4233,2120347584,Eucerin,5.0,Giá cả,neutral,Mang lại cảm giác sảng khoái
4233,2120347584,Eucerin,5.0,Giá cả,neutral,Để lại cảm giác mát lạnh trên da
4234,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4234,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm da mịn màng và dưỡng ẩm
4235,2120347584,Eucerin,5.0,Dịch vụ/Uy tín,neutral,sau khi nhắn tin hỏi thì shop đã gửi thêm cho mình
4237,2120347584,Eucerin,5.0,Giá cả,neutral,Để lại cảm giác mát lạnh trên da
4237,2120347584,Eucerin,5.0,Hiệu quả,neutral,Làm dịu và làm mát da bị kích ứng
4238,2120347584,Eucerin,5.0,Giá cả,neutral,Mang lại cảm giác sảng khoái
4238,2120347584,Eucerin,5.0,Hiệu quả,neutral,Giảm đỏ và viêm
4239,2120347584,Eucerin,5.0,Giao hàng,neutral,gặp quả ship chửi khách
4239,2120347584,Eucerin,5.0,Giao hàng,neutral,Chắc không dám mua ở Lazada để né ship
4240,2120347584,Eucerin,5.0,Giá cả,positive,Như mọi khi sản phẩm giá tốt
4240,2120347584,Eucerin,5.0,Chất lượng/Đóng gói,positive,chất lượng đúng quảng cáo và giao hàng nhanh
4240,2120347584,Eucerin,5.0,Giao hàng,positive,chất lượng đúng quảng cáo và giao hàng nhanh
4241,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức nhẹ và không nhờn
4241,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức nhẹ và không nhờn
4242,2120347584,Eucerin,5.0,Hiệu quả,neutral,chưa xài nên chưa biết kết quả thế nào
4242,2120347584,Eucerin,5.0,Chất lượng/Đóng gói,neutral,shop đóng gói kỹ
4242,2120347584,Eucerin,5.0,Dịch vụ/Uy tín,neutral,shop đóng gói kỹ
4243,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4243,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4244,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4244,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4244,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm dịu và làm dịu da bị kích ứng
4245,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm dịu và làm dịu da bị kích ứng
4246,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4246,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4246,2120347584,Eucerin,5.0,Hiệu quả,neutral,Làm da mềm mịn và được cấp ẩm
4246,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4246,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4246,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4246,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4247,2120347584,Eucerin,5.0,Hiệu quả,neutral,Làm da mềm mịn và được cấp ẩm
4247,2120347584,Eucerin,5.0,Hiệu quả,neutral,Giảm đỏ và viêm sưng trên da
4248,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm dịu và làm dịu da bị kích ứng
4248,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4249,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4250,2120347584,Eucerin,5.0,Giá cả,neutral,Mái cảm giác sảng khoái
4250,2120347584,Eucerin,5.0,Hiệu quả,neutral,Làm da mềm mịn và được cấp ẩm
4251,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4251,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4253,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,neutral,hơi mùi cồn
4254,2120347584,Eucerin,5.0,Hiệu quả,neutral,Giảm đỏ và viêm sưng trên da
4255,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm dịu và làm dịu da bị kích ứng
4255,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm dịu và làm dịu da bị kích ứng
4256,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm dịu và làm dịu da bị kích ứng
4256,2120347584,Eucerin,5.0,Giá cả,neutral,Mái cảm giác sảng khoái
4257,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức nhẹ và không nhờn
4258,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức nhẹ và không nhờn
4259,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm dịu và làm dịu da bị kích ứng
4260,2120347584,Eucerin,5.0,Hiệu quả,positive,Hiệu quả trong việc điều trị mụn
4262,2120347584,Eucerin,5.0,Hiệu quả,neutral,Giảm đỏ và viêm sưng trên da
4262,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Công thức nhẹ và không nhờn
4263,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4263,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4263,2120347584,Eucerin,5.0,Hiệu quả,positive,Cải thiện kết cấu da
4263,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu da
4263,2120347584,Eucerin,5.0,Hiệu quả,neutral,Giảm đỏ và viêm sưng trên da
4263,2120347584,Eucerin,5.0,Hiệu quả,positive,Làm dịu và làm dịu da bị kích ứng
4264,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,tonner mùi thơm
4264,2120347584,Eucerin,5.0,Mùi hương/Kết cấu,positive,dịu nhẹ
